image_fname,steering_angle,throttle,brake,time,vel,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z 
2023-10-31-14-56-37-233836.jpg,0,1,0,1698778597.23,0.39463709985,0.394627282539,-0.00278360452482,0,0.583780428102,0.0030117864957,0
2023-10-31-14-56-37-292156.jpg,0,1,0,1698778597.29,0.393639148457,0.3936317747,-0.00240938663647,0,0.599540545366,0.00315385275406,0
2023-10-31-14-56-37-351619.jpg,0,1,0,1698778597.35,0.39268766972,0.392662240596,-0.00446886571893,0,0.623101265391,0.0033623199112,0
2023-10-31-14-56-37-408157.jpg,0,1,0,1698778597.41,0.391507531022,0.391482059497,-0.00446586375168,0,0.638787465343,0.00349709185156,0
2023-10-31-14-56-37-476391.jpg,0,1,0,1698778597.48,0.389851515031,0.389791102653,-0.00686294867655,0,0.654410743859,0.00362839674321,0
2023-10-31-14-56-37-539958.jpg,0,1,0,1698778597.54,0.388237771955,0.388062114787,-0.0116774414757,0,0.685500931828,0.00387509616376,0
2023-10-31-14-56-37-600103.jpg,0,1,0,1698778597.6,0.388207078185,0.388002680449,-0.0125958531778,0,0.693260892899,0.00393251637272,0
2023-10-31-14-56-37-663347.jpg,0,1,0,1698778597.66,0.38954685546,0.389273760081,-0.0145839744624,0,0.724343253311,0.00414197434535,0
2023-10-31-14-56-37-734605.jpg,0,1,0,1698778597.73,0.390671313756,0.390381727632,-0.0150393524586,0,0.739937487765,0.00423368962222,0
2023-10-31-14-56-37-802237.jpg,0,1,0,1698778597.8,0.39516914619,0.395057167616,-0.00940682814802,0,0.763439952854,0.00435431383721,0
2023-10-31-14-56-37-861763.jpg,0,1,0,1698778597.86,0.40025840312,0.400257574426,-0.000814483182594,0,0.779397253724,0.00442835167139,0
2023-10-31-14-56-37-917315.jpg,0,1,0,1698778597.92,0.401998480358,0.401943663559,0.00663848888068,0,0.795437901591,0.00450265571504,0
2023-10-31-14-56-37-982535.jpg,0,1,0,1698778597.98,0.400682967496,0.400551286113,0.0102716909394,0,0.827575646951,0.00466781933716,0
2023-10-31-14-56-38-034428.jpg,0,1,0,1698778598.03,0.380921374386,0.380858762787,-0.00690624879052,0,0.843246793492,0.00475600466038,0
2023-10-31-14-56-38-092134.jpg,0,1,0,1698778598.09,0.380671833844,0.380527719549,-0.0104737642475,0,0.850828983721,0.00479722970926,0
2023-10-31-14-56-38-158434.jpg,0,1,0,1698778598.16,0.388756029039,0.38859343863,-0.0112423115087,0,0.881725051957,0.00494825969832,0
2023-10-31-14-56-38-215381.jpg,0,1,0,1698778598.22,0.397613277034,0.397578276093,0.00527564711748,0,0.89740209804,0.00501766878656,0
2023-10-31-14-56-38-274075.jpg,0,1,0,1698778598.27,0.397319503596,0.397308460448,0.00296229545407,0,0.913295785263,0.00509024593343,0
2023-10-31-14-56-38-333692.jpg,0,1,0,1698778598.33,0.395530566914,0.395528049457,0.00141118942436,0,0.929153112384,0.0051644731036,0
2023-10-31-14-56-38-393675.jpg,0,1,0,1698778598.39,0.391842914549,0.391834857118,-0.00251285295639,0,0.960632326424,0.00531312804152,0
2023-10-31-14-56-38-449371.jpg,0,1,0,1698778598.45,0.391133780993,0.391116923285,-0.0036313846133,0,0.968461661273,0.00534948365743,0
2023-10-31-14-56-38-513708.jpg,0,1,0,1698778598.51,0.390249940937,0.390201129866,-0.00617208658537,0,0.991896300854,0.0054543987601,0
2023-10-31-14-56-38-579598.jpg,0,1,0,1698778598.58,0.390338215364,0.390248010893,-0.00839120778178,0,1.01530487157,0.00555049845258,0
2023-10-31-14-56-38-638705.jpg,0,1,0,1698778598.64,0.392009611158,0.391946498717,-0.00703401621918,0,1.03095146892,0.00560863419033,0
2023-10-31-14-56-38-707081.jpg,0,1,0,1698778598.71,0.395243264265,0.3952203107,-0.00425957239084,0,1.0624406601,0.00571330733904,0
2023-10-31-14-56-38-769519.jpg,0,1,0,1698778598.77,0.396509112814,0.396494418861,-0.003413554825,0,1.0782747241,0.00576134531488,0
2023-10-31-14-56-38-831623.jpg,0,1,0,1698778598.83,0.392036566757,0.392005523265,-0.00493349823087,0,1.10987869719,0.00585221353543,0
2023-10-31-14-56-38-906833.jpg,0,1,0,1698778598.91,0.394508328512,0.394482132431,-0.00454625754408,0,1.12561040985,0.00589714752606,0
2023-10-31-14-56-38-963955.jpg,0,1,0,1698778598.96,0.402255913585,0.402052310873,0.0127968486652,0,1.14948435411,0.00596451848953,0
2023-10-31-14-56-39-025499.jpg,0,1,0,1698778599.03,0.39330659204,0.393279617188,-0.00460630506016,0,1.16532726222,0.00601538307406,0
2023-10-31-14-56-39-086044.jpg,0,1,0,1698778599.09,0.393912222513,0.393883628202,-0.00474620691478,0,1.18107160285,0.00606366765282,0
2023-10-31-14-56-39-150607.jpg,0,1,0,1698778599.15,0.395042303419,0.395022675714,-0.00393791342951,0,1.21262744585,0.00615177597151,0
2023-10-31-14-56-39-207760.jpg,0,1,0,1698778599.21,0.395672019004,0.395658106905,-0.00331799080987,0,1.22844041628,0.00619209504193,0
2023-10-31-14-56-39-265079.jpg,0,1,0,1698778599.27,0.396254011071,0.396244120472,-0.00279969306933,0,1.2442790429,0.00623035781426,0
2023-10-31-14-56-39-317543.jpg,0,1,0,1698778599.32,0.396921575003,0.396915439341,-0.00220696977544,0,1.26014297915,0.00626689307095,0
2023-10-31-14-56-39-372448.jpg,0,1,0,1698778599.37,0.401814441655,0.401809809969,0.00192928347516,0,1.2920109806,0.00633643974791,0
2023-10-31-14-56-39-432577.jpg,0,1,0,1698778599.43,0.411493506949,0.411480866224,0.00322536706696,0,1.30831586818,0.00637279659911,0
2023-10-31-14-56-39-495994.jpg,0,1,0,1698778599.5,0.408738978547,0.408680026445,0.00694179866706,0,1.32470784199,0.00641189966672,0
2023-10-31-14-56-39-564135.jpg,0,1,0,1698778599.56,0.397213830968,0.397166368279,0.00614031111736,0,1.3567482745,0.00650419152512,0
2023-10-31-14-56-39-628659.jpg,0,1,0,1698778599.63,0.396661242232,0.396628933031,0.00506266453648,0,1.36468554064,0.0065303324514,0
2023-10-31-14-56-39-694326.jpg,0,1,0,1698778599.69,0.39524501626,0.39524406466,0.00086731184428,0,1.39635376649,0.00664089415443,0
2023-10-31-14-56-39-758360.jpg,0,1,0,1698778599.76,0.395080866972,0.395079957896,-0.000847535188051,0,1.41215916711,0.00669756043284,0
2023-10-31-14-56-39-821743.jpg,0,1,0,1698778599.82,0.395856857884,0.39584834685,-0.00259581000618,0,1.44377559071,0.00680825404321,0
2023-10-31-14-56-39-889959.jpg,0,1,0,1698778599.89,0.39704922094,0.397045043124,-0.00182142243711,0,1.45963516055,0.00686143147374,0
2023-10-31-14-56-39-952558.jpg,0,1,0,1698778599.95,0.392614390059,0.39260674771,-0.00244968032804,0,1.47539789325,0.00691310650726,0
2023-10-31-14-56-40-011810.jpg,0,1,0,1698778600.01,0.40084676382,0.400846568858,0.000395347802081,0,1.50717898683,0.00701378196881,0
2023-10-31-14-56-40-075524.jpg,0,1,0,1698778600.08,0.403507936941,0.403503268202,0.00194106272984,0,1.52327092428,0.00706463587379,0
2023-10-31-14-56-40-134480.jpg,0,1,0,1698778600.13,0.405523082375,0.405510661437,0.00317392487891,0,1.53945507903,0.00711704313635,0
2023-10-31-14-56-40-189474.jpg,0,1,0,1698778600.19,0.407899909558,0.407873189007,0.00466882284224,0,1.57200580158,0.00722923048742,0
2023-10-31-14-56-40-254518.jpg,0,1,0,1698778600.25,0.408204123605,0.408175144266,0.0048639625332,0,1.58016670176,0.00725914324309,0
2023-10-31-14-56-40-302451.jpg,0,1,0,1698778600.3,0.404762396704,0.404739867118,0.00427056793,0,1.59637453571,0.00732085020136,0
2023-10-31-14-56-40-358085.jpg,0,1,0,1698778600.36,0.40751231703,0.407484053948,0.00479940712842,0,1.61262639936,0.00738559669732,0
2023-10-31-14-56-40-413565.jpg,0,1,0,1698778600.41,0.410252902893,0.410206981327,0.00613814326932,0,1.64535401789,0.00752596137713,0
2023-10-31-14-56-40-470801.jpg,0,1,0,1698778600.47,0.410761576155,0.410711104179,0.0064390487964,0,1.66177414604,0.0076022328746,0
2023-10-31-14-56-40-528501.jpg,0,1,0,1698778600.53,0.41085083827,0.410799457313,0.00649747478705,0,1.66998933046,0.00764196975406,0
2023-10-31-14-56-40-594367.jpg,0,1,0,1698778600.59,0.416582813065,0.41656736798,0.00358720997394,0,1.70301798718,0.00781223981756,0
2023-10-31-14-56-40-653463.jpg,0,1,0,1698778600.65,0.411292512422,0.411230285327,0.00715424376947,0,1.71961439268,0.00790244085193,0
2023-10-31-14-56-40-722514.jpg,0,1,0,1698778600.72,0.403862573554,0.403853022562,0.00277749612554,0,1.74404874619,0.00804158000473,0
2023-10-31-14-56-40-785167.jpg,0,1,0,1698778600.79,0.400017798802,0.400017652508,0.000342112406796,0,1.76011930285,0.00813567756622,0
2023-10-31-14-56-40-850682.jpg,0,1,0,1698778600.85,0.39635576301,0.396337188096,-0.00383721297233,0,1.79193184249,0.0083209239995,0
2023-10-31-14-56-40-916521.jpg,0,1,0,1698778600.92,0.399380697203,0.399360281615,-0.00403816368923,0,1.80782549202,0.00841034841942,0
2023-10-31-14-56-40-976030.jpg,0,1,0,1698778600.98,0.401404346901,0.40109130361,-0.0158497911395,0,1.82388320108,0.00849718008202,0
2023-10-31-14-56-41-038505.jpg,0,1,0,1698778601.04,0.391860389123,0.391760120039,-0.00886413621915,0,1.84759782813,0.00860885410709,0
2023-10-31-14-56-41-095282.jpg,0,1,0,1698778601.1,0.392579344264,0.392554696078,-0.00439910555357,0,1.86328107262,0.00867486048787,0
2023-10-31-14-56-41-157517.jpg,0,1,0,1698778601.16,0.393338979619,0.393320001625,-0.00386383355953,0,1.87900018308,0.0087380821576,0
2023-10-31-14-56-41-210148.jpg,0,1,0,1698778601.21,0.394098999712,0.394083713144,-0.00347111056196,0,1.90256006722,0.00882839085157,0
2023-10-31-14-56-41-267804.jpg,0,1,0,1698778601.27,0.399957565398,0.399956449862,-0.000944633556252,0,1.91845036953,0.00888664352841,0
2023-10-31-14-56-41-327775.jpg,0,1,0,1698778601.33,0.404413994753,0.40440778084,0.00224186262179,0,1.93454442744,0.0089450325996,0
2023-10-31-14-56-41-388557.jpg,0,1,0,1698778601.39,0.407241799741,0.407232791744,0.00270864996838,0,1.96705262792,0.00906750199277,0
2023-10-31-14-56-41-454794.jpg,0,1,0,1698778601.45,0.407228779972,0.407221187302,0.00248673477576,0,1.97519735261,0.00909934216482,0
2023-10-31-14-56-41-515726.jpg,0,1,0,1698778601.52,0.405683887116,0.40568051776,0.00165341338058,0,2.00772424176,0.00923015256696,0
2023-10-31-14-56-41-584769.jpg,0,1,0,1698778601.58,0.404257205949,0.404254963929,0.00134636559048,0,2.0239220391,0.00929701653761,0
2023-10-31-14-56-41-645013.jpg,0,1,0,1698778601.65,0.402110791567,0.402108556807,0.00134061091271,0,2.03198930907,0.00933065543635,0
2023-10-31-14-56-41-706829.jpg,0,1,0,1698778601.71,0.40429398876,0.404290738947,0.00162103341865,0,2.06413306638,0.00946741064324,0
2023-10-31-14-56-41-771887.jpg,0,1,0,1698778601.77,0.405938777543,0.405936528527,0.00135126616455,0,2.08034213032,0.00953802044724,0
2023-10-31-14-56-41-832928.jpg,0,1,0,1698778601.83,0.465811150612,0.464461115829,-0.0354386782666,0,2.11470521523,0.00968053766183,0
2023-10-31-14-56-41-892678.jpg,0,1,0,1698778601.89,0.47261667711,0.469686403201,-0.0525471800475,0,2.13355907903,0.00972684874651,0
2023-10-31-14-56-41-953574.jpg,0,1,0,1698778601.95,0.42965484423,0.429649942016,0.00205243651023,0,2.15134664171,0.00974792887188,0
2023-10-31-14-56-42-004660.jpg,0,1,0,1698778602,0.42140597431,0.421293849925,0.00972045266157,0,2.15984103602,0.00975705049712,0
2023-10-31-14-56-42-063620.jpg,0,1,0,1698778602.06,0.436050498438,0.435519151445,-0.0215198957373,0,2.19452815693,0.00978858479038,0
2023-10-31-14-56-42-120072.jpg,0,1,0,1698778602.12,0.428690586328,0.428339083173,-0.0173565155672,0,2.21179605243,0.00978344247715,0
2023-10-31-14-56-42-173196.jpg,0,1,0,1698778602.17,0.420975886547,0.420822925159,-0.0113473659763,0,2.2287756319,0.00976677237621,0
2023-10-31-14-56-42-225409.jpg,0,1,0,1698778602.23,0.403941242502,0.403929783448,0.00304260382996,0,2.2452789645,0.00974365763095,0
2023-10-31-14-56-42-294818.jpg,0,1,0,1698778602.29,0.372204736348,0.372185508051,-0.00378329975907,0,2.27682385055,0.00970179663759,0
2023-10-31-14-56-42-361556.jpg,0,1,0,1698778602.36,0.374569697222,0.374550511076,0.00379113826961,0,2.29920333047,0.00967172892905,0
2023-10-31-14-56-42-438641.jpg,0,1,0,1698778602.44,0.373908953611,0.373899311895,0.00268517308778,0,2.31417260119,0.00965415459457,0
2023-10-31-14-56-42-510308.jpg,0,1,0,1698778602.51,0.381608407312,0.381574308367,0.00510134547349,0,2.3443158197,0.0096255421372,0
2023-10-31-14-56-42-579051.jpg,0,1,0,1698778602.58,0.386955018347,0.386940387191,0.00336496423482,0,2.35962988068,0.00961584539737,0
2023-10-31-14-56-42-654576.jpg,0,1,0,1698778602.65,0.397590972135,0.397527847417,0.00708460662829,0,2.39124995109,0.00960436090111,0
2023-10-31-14-56-42-715751.jpg,0,1,0,1698778602.72,0.400170830472,0.400115466718,0.00665633937472,0,2.4231647438,0.00961004152495,0
2023-10-31-14-56-42-788229.jpg,0,1,0,1698778602.79,0.40102736016,0.400980146516,0.00615351099778,0,2.43918839483,0.00961939209277,0
2023-10-31-14-56-42-860835.jpg,0,1,0,1698778602.86,0.40195427085,0.401921529606,0.00513029178369,0,2.47131188005,0.00964964624162,0
2023-10-31-14-56-42-930416.jpg,0,1,0,1698778602.93,0.401739061701,0.401719650703,0.00394916894337,0,2.48739140455,0.00966989146886,0
2023-10-31-14-56-42-991012.jpg,0,1,0,1698778602.99,0.403647516027,0.40362690775,0.00407879089784,0,2.50341248901,0.00969214422922,0
2023-10-31-14-56-43-052474.jpg,0,1,0,1698778603.05,0.406900948879,0.406794311344,-0.00931506610477,0,2.52801643451,0.00972894970512,0
2023-10-31-14-56-43-114438.jpg,0,1,0,1698778603.11,0.402130310791,0.401906768104,-0.013406588256,0,2.5441612423,0.00974837277768,0
2023-10-31-14-56-43-181526.jpg,0,1,0,1698778603.18,0.423496781031,0.4233348233,0.0117111453365,0,2.56035787693,0.00975960991248,0
2023-10-31-14-56-43-245751.jpg,0,1,0,1698778603.25,0.404582456514,0.404440330832,-0.0107230087185,0,2.59355923928,0.00978307756424,0
2023-10-31-14-56-43-312056.jpg,0,1,0,1698778603.31,0.401625859916,0.401474279304,-0.0110333317749,0,2.60966579306,0.00978706931851,0
2023-10-31-14-56-43-378702.jpg,0,1,0,1698778603.38,0.399022360521,0.398935889104,-0.00830665883133,0,2.64166829112,0.00977483185196,0
2023-10-31-14-56-43-448059.jpg,0,1,0,1698778603.45,0.398107647284,0.398046574519,-0.00697304380611,0,2.65760658886,0.00976035186178,0
2023-10-31-14-56-43-516773.jpg,0,1,0,1698778603.52,0.400124372523,0.400124348886,-0.000137533590574,0,2.68981593975,0.00972779372331,0
2023-10-31-14-56-43-586685.jpg,0,1,0,1698778603.59,0.398075911054,0.398072564037,-0.00163239784955,0,2.70577520346,0.00971211167654,0
2023-10-31-14-56-43-656443.jpg,0,1,0,1698778603.66,0.395846011352,0.395834224696,-0.00305471163307,0,2.73751571047,0.00967725986427,0
2023-10-31-14-56-43-725594.jpg,0,1,0,1698778603.73,0.39535997904,0.395346738172,-0.00323568286502,0,2.75333774964,0.00965715857579,0
2023-10-31-14-56-43-803259.jpg,0,1,0,1698778603.8,0.39510874891,0.395097468006,-0.00298567245545,0,2.78495065123,0.00961091173705,0
2023-10-31-14-56-43-865732.jpg,0,1,0,1698778603.87,0.395043060535,0.395041359402,-0.00115932690717,0,2.80075406656,0.00958497531352,0
2023-10-31-14-56-43-936858.jpg,0,1,0,1698778603.94,0.380683379158,0.380257630692,0.0179991518743,0,2.82406591775,0.00954918863711,0
2023-10-31-14-56-44-007642.jpg,0,1,0,1698778604.01,0.385036834305,0.384744020313,0.0150134141592,0,2.85458159887,0.00953812517195,0
2023-10-31-14-56-44-077476.jpg,0,1,0,1698778604.08,0.386702702934,0.386536327881,0.0113422962433,0,2.86998194137,0.00954821196845,0
2023-10-31-14-56-44-149723.jpg,0,1,0,1698778604.15,0.392246191072,0.392110041625,0.0103339086048,0,2.90117072087,0.00958889184841,0
2023-10-31-14-56-44-218884.jpg,0,1,0,1698778604.22,0.39422813311,0.394135056965,0.0085660846603,0,2.91689930106,0.00961877782308,0
2023-10-31-14-56-44-288623.jpg,0,1,0,1698778604.29,0.396379530966,0.396327194674,0.00644106596812,0,2.94061957372,0.00967368983771,0
2023-10-31-14-56-44-362204.jpg,0,1,0,1698778604.36,0.404626661028,0.404602106974,-0.00445756063336,0,2.97286572459,0.00975564537585,0
2023-10-31-14-56-44-432363.jpg,0,1,0,1698778604.43,0.403794943245,0.403775632549,-0.0039490188525,0,2.98903194077,0.00979291120486,0
2023-10-31-14-56-44-508427.jpg,0,1,0,1698778604.51,0.402376592892,0.402367098381,-0.00276417221446,0,3.02127464343,0.00986002335779,0
2023-10-31-14-56-44-575938.jpg,0,1,0,1698778604.58,0.392934698231,0.392900542441,0.00518081300702,0,3.03709717416,0.00989113883011,0
2023-10-31-14-56-44-653891.jpg,0,1,0,1698778604.65,0.390566377648,0.390512545155,0.00648439860603,0,3.06057969882,0.00994325028955,0
2023-10-31-14-56-44-723823.jpg,0,1,0,1698778604.72,0.390076075602,0.390045654534,0.00487156399234,0,3.09179147243,0.0100260752401,0
2023-10-31-14-56-44-800357.jpg,0,1,0,1698778604.8,0.39026658466,0.390245174448,0.00408789947519,0,3.10739668686,0.0100722997744,0
2023-10-31-14-56-44-866113.jpg,0,1,0,1698778604.87,0.391180118223,0.391169660613,0.0028603337001,0,3.13865010763,0.0101721202536,0
2023-10-31-14-56-44-941309.jpg,0,1,0,1698778604.94,0.391824136567,0.39181679131,0.00239917564111,0,3.15431008369,0.0102249999774,0
2023-10-31-14-56-45-011001.jpg,0,1,0,1698778605.01,0.395032653755,0.395007306391,0.00447497823412,0,3.17788557606,0.0103074660886,0
2023-10-31-14-56-45-073438.jpg,0,1,0,1698778605.07,0.395295368324,0.395282728549,0.00316112787793,0,3.19368953969,0.0103654739518,0
2023-10-31-14-56-45-149905.jpg,0,1,0,1698778605.15,0.396605254753,0.396600093512,0.00202334467522,0,3.22536393298,0.010487358496,0
2023-10-31-14-56-45-213792.jpg,0,1,0,1698778605.21,0.397282414487,0.397279135717,0.00161405852089,0,3.24124220604,0.0105505345866,0
2023-10-31-14-56-45-281641.jpg,0,1,0,1698778605.28,0.398481806223,0.398480809198,0.000891398675032,0,3.27307545404,0.0106800133393,0
2023-10-31-14-56-45-340334.jpg,0,1,0,1698778605.34,0.398977364791,0.398976907994,0.000603740821665,0,3.28902526408,0.0107458502462,0
2023-10-31-14-56-45-410110.jpg,0,1,0,1698778605.41,0.399621952338,0.399621842236,0.00029664590233,0,3.31298379084,0.0108454237602,0
2023-10-31-14-56-45-484602.jpg,0,1,0,1698778605.48,0.399955410914,0.399955406575,5.8912454248E-05,0,3.32897483409,0.0109121140818,0
2023-10-31-14-56-45-560869.jpg,0,1,0,1698778605.56,0.402517074135,0.402516195843,0.000840865389567,0,3.36101197052,0.0110453612264,0
2023-10-31-14-56-45-636479.jpg,0,1,0,1698778605.64,0.400397293203,0.400396577874,0.000756855967578,0,3.3930682204,0.0111804092901,0
2023-10-31-14-56-45-696122.jpg,0,1,0,1698778605.7,0.400725685517,0.400725668499,-0.000116786507389,0,3.40108139668,0.0112144826262,0
2023-10-31-14-56-45-759393.jpg,0,1,0,1698778605.76,0.400473554661,0.400473508989,-0.000191262639871,0,3.41709806804,0.0112824951206,0
2023-10-31-14-56-45-830902.jpg,0,1,0,1698778605.83,0.40145885285,0.401457884519,-0.000881753526369,0,3.44915001691,0.0114180182444,0
2023-10-31-14-56-45-898713.jpg,0,1,0,1698778605.9,0.402280753904,0.402280398499,-0.000534738604512,0,3.46522574571,0.0114854382049,0
2023-10-31-14-56-45-975827.jpg,0,1,0,1698778605.98,0.404236512975,0.404236422211,-0.000270887931774,0,3.48941976186,0.011586278258,0
2023-10-31-14-56-46-034316.jpg,0,1,0,1698778606.03,0.40576515208,0.405765099833,-0.000205912808538,0,3.50562090257,0.0116535664048,0
2023-10-31-14-56-46-100694.jpg,0,1,0,1698778606.1,0.390860988735,0.390855066759,-0.00215158159008,0,3.5379232919,0.011787271701,0
2023-10-31-14-56-46-164317.jpg,0,1,0,1698778606.16,0.397965536241,0.397964578803,-0.000872956958717,0,3.55379622358,0.011851950844,0
2023-10-31-14-56-46-235497.jpg,0,1,0,1698778606.24,0.402768553082,0.402763830715,-0.00195038959685,0,3.58593969763,0.0119811576589,0
2023-10-31-14-56-46-304536.jpg,0,1,0,1698778606.3,0.402237049797,0.402232151703,-0.00198503544055,0,3.59398924415,0.0120128616594,0
2023-10-31-14-56-46-368837.jpg,0,1,0,1698778606.37,0.39955974837,0.399556643433,-0.00157518455164,0,3.62604991575,0.0121361407173,0
2023-10-31-14-56-46-440310.jpg,0,1,0,1698778606.44,0.392245079251,0.392208691513,0.00534270514814,0,3.64178072011,0.0121963795402,0
2023-10-31-14-56-46-512284.jpg,0,1,0,1698778606.51,0.394975009173,0.39495113872,0.0043423374906,0,3.67327646911,0.0123255639705,0
2023-10-31-14-56-46-592131.jpg,0,1,0,1698778606.59,0.39660259719,0.396591064948,0.00302445056593,0,3.69702438897,0.0124303244229,0
2023-10-31-14-56-46-665119.jpg,0,1,0,1698778606.67,0.397516900303,0.397509862749,0.00236538445782,0,3.71290730347,0.0125029423361,0
2023-10-31-14-56-46-740517.jpg,0,1,0,1698778606.74,0.39914174448,0.399140163918,0.00112326958415,0,3.74477781404,0.0126527241573,0
2023-10-31-14-56-46-804468.jpg,0,1,0,1698778606.8,0.399775406122,0.399774962806,0.00059535959967,0,3.76075630465,0.0127290729523,0
2023-10-31-14-56-46-880083.jpg,0,1,0,1698778606.88,0.400474073806,0.400474065465,8.17345409273E-05,0,3.78476537894,0.0128444775266,0
2023-10-31-14-56-46-953706.jpg,0,1,0,1698778606.95,0.400861322073,0.400861255465,-0.000231087681771,0,3.80079280069,0.0129216222367,0
2023-10-31-14-56-47-021062.jpg,0,1,0,1698778607.02,0.401323367549,0.401322924834,-0.000596107481666,0,3.83288183117,0.0130755151275,0
2023-10-31-14-56-47-097317.jpg,0,1,0,1698778607.1,0.401866516218,0.401837381797,-0.00483895112901,0,3.86500130445,0.0132275360502,0
2023-10-31-14-56-47-156164.jpg,0,1,0,1698778607.16,0.404839567522,0.404779915685,-0.00694948124151,0,3.88112619502,0.0133003102125,0
2023-10-31-14-56-47-218341.jpg,0,1,0,1698778607.22,0.402436092471,0.402186860203,-0.0141611441318,0,3.89726133778,0.0133680931073,0
2023-10-31-14-56-47-285322.jpg,0,1,0,1698778607.29,0.401282235516,0.401129671992,-0.0110643024544,0,3.92136419943,0.0134530182983,0
2023-10-31-14-56-47-355415.jpg,0,1,0,1698778607.36,0.399773902464,0.399772462853,-0.00107286336653,0,3.93738027994,0.0135003557973,0
2023-10-31-14-56-47-431479.jpg,0,1,0,1698778607.43,0.401998347017,0.401995377858,-0.00154505173016,0,3.9694476786,0.0135920237297,0
2023-10-31-14-56-47-495846.jpg,0,1,0,1698778607.5,0.402275058218,0.40227039783,-0.00193636094082,0,3.97749119318,0.013614602303,0
2023-10-31-14-56-47-570049.jpg,0,1,0,1698778607.57,0.400964584896,0.400960656759,-0.00177484414519,0,4.00963555269,0.0137016720127,0
2023-10-31-14-56-47-634009.jpg,0,1,0,1698778607.63,0.398307513839,0.398305656974,-0.00121622499847,0,4.04160680739,0.0137837926157,0
2023-10-31-14-56-47-708527.jpg,0,1,0,1698778607.71,0.401308411534,0.401306954726,-0.00108132155525,0,4.05760918848,0.0138236288325,0
2023-10-31-14-56-47-785677.jpg,0,1,0,1698778607.79,0.405247904715,0.405247301558,-0.000699182377766,0,4.08173630786,0.0138824581201,0
2023-10-31-14-56-47-859541.jpg,0,1,0,1698778607.86,0.404599361521,0.404599342493,-0.000124085986382,0,4.11417411469,0.0139603818994,0
2023-10-31-14-56-47-931275.jpg,0,1,0,1698778607.93,0.404142157031,0.404142143641,-0.000104036194192,0,4.12226116042,0.0139797407822,0
2023-10-31-14-56-47-995921.jpg,0,1,0,1698778608,0.402196845547,0.402196822148,-0.000137191350373,0,4.15448226153,0.0140567060188,0
